year,County,FarmCode,Postcode,FieldName,FieldNumber,crop,Pcode,UNIQUE,a,l,m,h,v,Density.Score,n,Density.States
2019,North Yorkshire,raskelf,YO61_3LG,45.acre.nr.duffields,2,ww,YO61_3LG_grid_2,YO61_3LG_grid_2_2019,9,81,0,0,0,0.9,90,2
2019,North Yorkshire,birch,YO62_5YD,newton.grange.bottom,2,ww,YO62_5YD_grid_2,YO62_5YD_grid_2_2019,88,78,4,1,1,0.540697674,172,5
2020,Warwickshire,squab.hall,CV33_9QB,field.3,1,ww,CV33_9QB_grid_1,CV33_9QB_grid_1_2020,185,19,3,1,0,0.134615385,208,4
2020,Warwickshire,squab.hall,CV33_9QB,field.5,2,ww,CV33_9QB_grid_2,CV33_9QB_grid_2_2020,48,20,0,0,0,0.294117647,68,2
2020,Warwickshire,gaydon.hill,CV35_0HQ,shooters.bank,1,sb,CV35_0HQ_grid_1,CV35_0HQ_grid_1_2020,208,2,0,0,0,0.00952381,210,2
2020,Warwickshire,gaydon.hill,CV35_0HQ,mushroom.field,2,sb,CV35_0HQ_grid_2,CV35_0HQ_grid_2_2020,223,1,0,0,0,0.004464286,224,2
2020,Warwickshire,gaydon.hill,CV35_0HQ,colt.house,4,sb,CV35_0HQ_grid_4,CV35_0HQ_grid_4_2020,118,38,1,0,0,0.25477707,157,3
2020,Warwickshire,croft,CV37_7NF,big.meadow,1,sb,CV37_7NF_grid_1,CV37_7NF_grid_1_2020,184,1,0,0,0,0.005405405,185,2
2020,Warwickshire,croft,CV37_7NF,new.bridge,2,sb,CV37_7NF_grid_2,CV37_7NF_grid_2_2020,155,0,0,0,0,0,155,1
2020,Warwickshire,croft,CV37_7NF,croft,3,sw,CV37_7NF_grid_3,CV37_7NF_grid_3_2020,131,3,0,0,0,0.02238806,134,2
2020,Warwickshire,croft,CV37_7NF,tubbs.end.8,4,ww,CV37_7NF_grid_4,CV37_7NF_grid_4_2020,21,169,47,0,0,1.109704641,237,3
2020,Nottinghamshire,magpie.hall,DN22_0LB,s15,1,sb,DN22_0LB_grid_1,DN22_0LB_grid_1_2020,107,123,0,0,0,0.534782609,230,2
2020,Nottinghamshire,magpie.hall,DN22_0LB,s16,2,sb,DN22_0LB_grid_2,DN22_0LB_grid_2_2020,52,46,0,0,0,0.469387755,98,2
2020,Norfolk,hill,IP25_7EF,arable,1,sb,IP25_7EF_grid_1,IP25_7EF_grid_1_2020,70,64,5,0,0,0.532374101,139,3
2020,Leicestershire,welldale,LE12_6JD,20.acre.railway,1,sw,LE12_6JD_grid_1,LE12_6JD_grid_1_2020,109,0,0,0,0,0,109,1
2020,Leicestershire,welldale,LE12_6JD,17.acre.middle,2,sw,LE12_6JD_grid_2,LE12_6JD_grid_2_2020,136,0,0,0,0,0,136,1
2020,Lincolnshire,hall,LN1_2LL,middle.briest,3,sb,LN1_2LL_grid_3,LN1_2LL_grid_3_2020,98,25,0,0,0,0.203252033,123,2
2020,Lincolnshire,leggott.c,LN5_0RD,horsewoods.3rd,3,sb,LN5_0RD_grid_3,LN5_0RD_grid_3_2020,150,37,0,0,0,0.197860963,187,2
2020,Lincolnshire,brantedge,LN5_0SP,44.acre,2,sw,LN5_0SP_grid_2,LN5_0SP_grid_2_2020,176,0,0,0,0,0,176,1
2020,Bedfordshire,watergate,LU7_9LN,stable,1,sb,LU7_9LN_grid_1,LU7_9LN_grid_1_2020,153,1,0,0,0,0.006493506,154,2
2020,Bedfordshire,watergate,LU7_9LN,denmans.close,2,ww,LU7_9LN_grid_2,LU7_9LN_grid_2_2020,8,77,3,0,0,0.943181818,88,3
2020,Bedfordshire,watergate,LU7_9LN,homefield,3,sb,LU7_9LN_grid_3,LU7_9LN_grid_3_2020,90,11,0,0,0,0.108910891,101,2
2020,Bedfordshire,hermitage,MK16_0HR,clay.hill,1,ww,MK16_0HR_grid_1,MK16_0HR_grid_1_2020,10,109,0,0,0,0.915966387,119,2
2020,Bedfordshire,hermitage,MK16_0HR,slade,2,sb,MK16_0HR_grid_2,MK16_0HR_grid_2_2020,95,7,0,0,0,0.068627451,102,2
2020,Buckingham,chetwode.manor,MK18_4BB,hill.ground,3,sb,MK18_4BB_grid_3,MK18_4BB_grid_3_2020,104,3,0,0,0,0.028037383,107,2
2020,Bedfordshire,boxhedge,MK43_0AT,big.boxhedge,1,ww,MK43_0AT_grid_1,MK43_0AT_grid_1_2020,179,133,1,0,0,0.431309904,313,3
2020,Bedfordshire,boxhedge,MK43_0AT,jollys,2,ww,MK43_0AT_grid_2,MK43_0AT_grid_2_2020,1,142,51,17,1,1.410377358,212,5
2020,Bedfordshire,boxhedge,MK43_0AT,E.of.N.Crawley,4,sb,MK43_0AT_grid_4,MK43_0AT_grid_4_2020,69,33,1,0,0,0.339805825,103,3
2020,Bedfordshire,lodge,MK44_1EJ,little.great.close,1,sb,MK44_1EJ_grid_1,MK44_1EJ_grid_1_2020,0,187,0,0,0,1,187,1
2020,Bedfordshire,lodge,MK44_1EJ,middle.lodge,2,sb,MK44_1EJ_grid_2,MK44_1EJ_grid_2_2020,33,92,0,0,0,0.736,125,2
2020,Bedfordshire,north.end,MK44_1QT,mowing.ground,1,sb,MK44_1QT_grid_1,MK44_1QT_grid_1_2020,20,46,0,0,0,0.696969697,66,2
2020,Bedfordshire,north.end,MK44_1QT,gilberts,2,sb,MK44_1QT_grid_2,MK44_1QT_grid_2_2020,235,60,0,0,0,0.203389831,295,2
2020,Bedfordshire,north.end,MK44_1QT,NorthEnd.Farm,3,sb,MK44_1QT_grid_3,MK44_1QT_grid_3_2020,156,15,0,0,0,0.087719298,171,2
2020,Bedfordshire,green.end,MK44_2BU,common.green.end,1,ww,MK44_2BU_grid_1,MK44_2BU_grid_1_2020,35,137,11,0,0,0.868852459,183,3
2020,Bedfordshire,green.end,MK44_2BU,great.skimish.field,3,sw,MK44_2BU_grid_3,MK44_2BU_grid_3_2020,153,57,0,0,0,0.271428571,210,2
2020,Bedfordshire,elliott.farms,MK44_2EE,fence.field,1,ww,MK44_2EE_grid_1,MK44_2EE_grid_1_2020,0,161,2,0,0,1.012269939,163,2
2020,Bedfordshire,rectory,MK44_2PD,bairds,3,sb,MK44_2PD_grid_3,MK44_2PD_grid_3_2020,34,95,0,0,0,0.736434109,129,2
2020,Nottinghamshire,hollygate,NG12_2JW,orchard.field,2,sb,NG12_2JW_grid_2,NG12_2JW_grid_2_2020,137,78,0,0,0,0.362790698,215,2
2020,Nottinghamshire,hollygate,NG12_2JW,20.acre,3,sb,NG12_2JW_grid_3,NG12_2JW_grid_3_2020,83,48,6,2,2,0.524822695,141,5
2020,Nottinghamshire,staunton.charltons,NG13_9PE,lark,1,sb,NG13_9PE_grid_1,NG13_9PE_grid_1_2020,23,238,0,0,0,0.911877395,261,2
2020,Nottinghamshire,staunton.charltons,NG13_9PE,pudding,2,sb,NG13_9PE_grid_2,NG13_9PE_grid_2_2020,77,55,0,0,0,0.416666667,132,2
2020,Nottinghamshire,staunton.charltons,NG13_9PE,barn.meadow,3,sb,NG13_9PE_grid_3,NG13_9PE_grid_3_2020,36,60,0,0,0,0.625,96,2
2020,Lincolnshire,barn,NG32_3HX,rutland.south,2,sb,NG32_3HX_grid_2,NG32_3HX_grid_2_2020,67,83,4,2,1,0.643312102,157,5
2020,Lincolnshire,barn,NG32_3HX,rutland.north,3,sb,NG32_3HX_grid_3,NG32_3HX_grid_3_2020,130,7,0,0,0,0.051094891,137,2
2020,Northamptonshire,white.house,NN29_7JT,front.field,2,sb,NN29_7JT_grid_2,NN29_7JT_grid_2_2020,30,41,0,0,0,0.577464789,71,2
2020,Northamptonshire,white.house,NN29_7JT,whitehouse,3,sb,NN29_7JT_grid_3,NN29_7JT_grid_3_2020,44,158,2,0,0,0.794117647,204,3
2020,Northamptonshire,bfc.agronomy,NN6_8NN,mawland.smiths,1,sb,NN6_8NN_grid_1,NN6_8NN_grid_1_2020,221,18,0,0,0,0.075313808,239,2
2020,Northamptonshire,bfc.agronomy,NN6_8NN,fifty.acre,2,sb,NN6_8NN_grid_2,NN6_8NN_grid_2_2020,242,44,0,0,0,0.153846154,286,2
2020,Norfolk,flordon.hall,NR15_1RT,24.acre,1,sb,NR15_1RT_grid_1,NR15_1RT_grid_1_2020,0,145,70,3,0,1.348623853,218,3
2020,Norfolk,flordon.hall,NR15_1RT,bracon.close,2,sb,NR15_1RT_grid_2,NR15_1RT_grid_2_2020,0,108,0,0,0,1,108,1
2020,Norfolk,friars,NR15_2QL,pillbox,1,ww,NR15_2QL_grid_1,NR15_2QL_grid_1_2020,28,138,7,0,0,0.878612717,173,3
2020,Norfolk,friars,NR15_2QL,ollands,2,ww,NR15_2QL_grid_2,NR15_2QL_grid_2_2020,12,116,5,2,0,0.977777778,135,4
2020,Norfolk,villa,NR16_1SN,glebe.30,1,ww,NR16_1SN_grid_1,NR16_1SN_grid_1_2020,221,1,0,0,0,0.004504505,222,2
2020,Norfolk,honingham.thorpe.farms,NR17_1NJ,sherrards.green,1,wb,NR17_1NJ_grid_1,NR17_1NJ_grid_1_2020,29,53,11,0,0,0.806451613,93,3
2020,Norfolk,honingham.thorpe.farms,NR17_1NJ,far.field,2,ww,NR17_1NJ_grid_2,NR17_1NJ_grid_2_2020,36,121,0,0,0,0.770700637,157,2
2020,Norfolk,honingham.thorpe.farms,NR17_1NJ,stack.yard,3,ww,NR17_1NJ_grid_3,NR17_1NJ_grid_3_2020,32,73,12,6,3,1.007936508,126,5
2020,Warwickshire,bourton,OX17_1AS,angels.piece,1,sb,OX17_1AS_grid_1,OX17_1AS_grid_1_2020,117,4,0,0,0,0.033057851,121,2
2020,Warwickshire,bourton,OX17_1AS,banbury.road,2,sb,OX17_1AS_grid_2,OX17_1AS_grid_2_2020,198,2,0,0,0,0.01,200,2
2020,Northamptonshire,clattercote,OX17_1QB,barn.ground,1,sw,OX17_1QB_grid_1,OX17_1QB_grid_1_2020,144,119,2,0,0,0.464150943,265,3
2020,Oxfordshire,perdiswell,OX20_1QJ,motox,3,ww,OX20_1QJ_grid_3,OX20_1QJ_grid_3_2020,205,19,0,0,0,0.084821429,224,2
2020,Oxfordshire,souldern.grounds,OX25_6LU,slade,1,sb,OX25_6LU_grid_1,OX25_6LU_grid_1_2020,19,237,5,1,0,0.954198473,262,4
2020,Oxfordshire,souldern.grounds,OX25_6LU,ramground,2,sb,OX25_6LU_grid_2,OX25_6LU_grid_2_2020,130,86,0,0,0,0.398148148,216,2
2020,Oxfordshire,twelve.acre.farm,OX29_4BH,emmas,2,sw,OX29_4BH_grid_2,OX29_4BH_grid_2_2020,71,0,0,0,0,0,71,1
2020,Oxfordshire,model.farm,OX49_5DX,stokewell.ground,1,sw,OX49_5DX_grid_1,OX49_5DX_grid_1_2020,13,65,24,2,0,1.144230769,104,4
2020,Oxfordshire,model.farm,OX49_5DX,clare,3,sb,OX49_5DX_grid_3,OX49_5DX_grid_3_2020,214,0,0,0,0,0,214,1
2020,Lincolnshire,churchview,PE10_0RZ,picks,1,ww,PE10_0RZ_grid_1,PE10_0RZ_grid_1_2020,65,71,21,3,0,0.7625,160,4
2020,Lincolnshire,churchview,PE10_0RZ,cumfrey,2,ww,PE10_0RZ_grid_2,PE10_0RZ_grid_2_2020,0,45,133,24,0,1.896039604,202,3
2020,Lincolnshire,churchview,PE10_0RZ,turners,3,sw,PE10_0RZ_grid_3,PE10_0RZ_grid_3_2020,175,12,0,0,0,0.064171123,187,2
2020,Lincolnshire,lighthouse,PE12_9YT,roundabout,2,sw,PE12_9YT_grid_2,PE12_9YT_grid_2_2020,273,7,0,0,0,0.025,280,2
2020,Lincolnshire,lighthouse,PE12_9YT,lighthouse,3,sw,PE12_9YT_grid_3,PE12_9YT_grid_3_2020,228,0,0,0,0,0,228,1
2020,Cambridgeshire,worlick,PE26_2XF,opposite.cottage,1,sb,PE26_2XF_grid_1,PE26_2XF_grid_1_2020,195,25,0,0,0,0.113636364,220,2
2020,Cambridgeshire,worlick,PE26_2XF,bridge.ground,2,ww,PE26_2XF_grid_2,PE26_2XF_grid_2_2020,16,108,59,3,0,1.26344086,186,4
2020,Cambridgeshire,worlick,PE26_2XF,16.acre,3,ww,PE26_2XF_grid_3,PE26_2XF_grid_3_2020,0,14,48,55,5,2.418032787,122,4
2020,Cambridgeshire,wennington.lodge,PE28_2LP,bridge,1,sb,PE28_2LP_grid_1,PE28_2LP_grid_1_2020,169,17,0,0,0,0.091397849,186,2
2020,Cambridgeshire,wennington.lodge,PE28_2LP,behind.the.cotts,2,ww,PE28_2LP_grid_2,PE28_2LP_grid_2_2020,6,188,6,0,0,1,200,3
2020,Cambridgeshire,barnfield,PE28_3LY,big.orchard,1,wb,PE28_3LY_grid_1,PE28_3LY_grid_1_2020,0,6,16,38,113,3.49132948,173,4
2020,Cambridgeshire,barnfield,PE28_3LY,hill.field,2,sb,PE28_3LY_grid_2,PE28_3LY_grid_2_2020,143,24,0,0,0,0.143712575,167,2
2020,Cambridgeshire,barnfield,PE28_3LY,sinkers.hole,3,sb,PE28_3LY_grid_3,PE28_3LY_grid_3_2020,31,35,0,0,0,0.53030303,66,2
2020,Cambridgeshire,manor.williams,PE28_5RR,back.of.hovels,1,ww,PE28_5RR_grid_1,PE28_5RR_grid_1_2020,133,59,0,0,0,0.307291667,192,2
2020,Cambridgeshire,manor.williams,PE28_5RR,chapmans,2,sb,PE28_5RR_grid_2,PE28_5RR_grid_2_2020,52,46,0,0,0,0.469387755,98,2
2020,Norfolk,cannister,PE32_2LW,lower.norrels.garden,1,ww,PE32_2LW_grid_1,PE32_2LW_grid_1_2020,0,10,21,29,7,2.492537313,67,4
2020,Norfolk,cannister,PE32_2LW,barn.field,2,ww,PE32_2LW_grid_2,PE32_2LW_grid_2_2020,0,3,5,47,48,3.359223301,103,4
2020,Cambridgeshire,burnt.house,PE7_2HP,fletchers,3,ww,PE7_2HP_grid_3,PE7_2HP_grid_3_2020,182,0,0,0,0,0,182,1
2020,Bedfordshire,fullers.hill,SG19_3BP,pink.cottage.close,1,ww,SG19_3BP_grid_1,SG19_3BP_grid_1_2020,22,219,15,0,0,0.97265625,256,3
2021,Warwickshire,squab.hall,CV33_9QB,Near.Ufton,3,wb,CV33_9QB_grid_3,CV33_9QB_grid_3_2021,7,174,8,0,0,1.005291005,189,3
2021,Warwickshire,squab.hall,CV33_9QB,Barnwell.Farm,4,ww,CV33_9QB_grid_4,CV33_9QB_grid_4_2021,0,10,12,5,0,1.814814815,27,3
2021,Warwickshire,gaydon.hill,CV35_0HQ,garage.field,3,ww,CV35_0HQ_grid_3,CV35_0HQ_grid_3_2021,0,59,77,25,0,1.788819876,161,3
2021,Warwickshire,croft,CV37_7NF,croft,3,wb,CV37_7NF_grid_3,CV37_7NF_grid_3_2021,132,1,0,0,0,0.007518797,133,2
2021,South Yorks,manor.robinson,DN7_5TG,buckleys,2,ww,DN7_5TG_grid_2,DN7_5TG_grid_2_2021,0,4,9,31,154,3.691919192,198,4
2021,East Riding of Yorkshire,new.headlands,HU11_4QA,dottoms,1,ww,HU11_4QA_grid_1,HU11_4QA_grid_1_2021,0,147,28,4,0,1.201117318,179,3
2021,East Riding of Yorkshire,new.headlands,HU11_4QA,back.of.beans,2,ww,HU11_4QA_grid_2,HU11_4QA_grid_2_2021,14,185,0,0,0,0.929648241,199,2
2021,East Riding of Yorkshire,bransholme.dairy,HU7_4YP,field.2,2,ww,HU7_4YP_grid_2,HU7_4YP_grid_2_2021,0,58,31,49,13,2.112582781,151,4
2021,Norfolk,hill,IP25_7EF,bush.meadow,2,ww,IP25_7EF_grid_2,IP25_7EF_grid_2_2021,0,7,65,64,26,2.672839506,162,4
2021,Leicestershire,welldale,LE12_6JD,stack.field,3,ww,LE12_6JD_grid_3,LE12_6JD_grid_3_2021,31,74,0,0,0,0.704761905,105,2
2021,Leicestershire,welldale,LE12_6JD,12.acre.brook,4,ww,LE12_6JD_grid_4,LE12_6JD_grid_4_2021,13,61,14,1,0,1.033707865,89,4
2021,Lincolnshire,hall,LN1_2LL,top.cliffe,1,ww,LN1_2LL_grid_1,LN1_2LL_grid_1_2021,97,15,0,0,0,0.133928571,112,2
2021,Lincolnshire,hall,LN1_2LL,45.acre,2,ww,LN1_2LL_grid_2,LN1_2LL_grid_2_2021,242,38,0,0,0,0.135714286,280,2
2021,Lincolnshire,hall,LN1_2LL,clay.hills,4,ww,LN1_2LL_grid_4,LN1_2LL_grid_4_2021,190,47,0,0,0,0.198312236,237,2
2021,Lincolnshire,willoughby,LN13_9TD,garden,1,ww,LN13_9TD_grid_1,LN13_9TD_grid_1_2021,0,35,24,35,58,2.763157895,152,4
2021,Lincolnshire,leggott.c,LN5_0RD,capps,1,wb,LN5_0RD_grid_1,LN5_0RD_grid_1_2021,0,24,41,32,2,2.121212121,99,4
2021,Lincolnshire,leggott.c,LN5_0RD,horsewoods.top,2,ww,LN5_0RD_grid_2,LN5_0RD_grid_2_INTERPOLATED_2021,4,261,0,0,0,0.98490566,265,2
2021,Lincolnshire,leggott.c,LN5_0RD,horsewoods.top,2,ww,LN5_0RD_grid_2_ROTATED,LN5_0RD_grid_2_ROTATED_2021,4,261,0,0,0,0.98490566,265,2
2021,Lincolnshire,brantedge,LN5_0SP,woolfits,1,ww,LN5_0SP_grid_1,LN5_0SP_grid_1_2021,0,69,31,26,14,1.892857143,140,4
2021,Lincolnshire,brantedge,LN5_0SP,sewage.works,3,ww,LN5_0SP_grid_3,LN5_0SP_grid_3_INTERPOLATED_2021,49,132,2,0,0,0.743169399,183,3
2021,Lincolnshire,brantedge,LN5_0SP,sewage.works,3,ww,LN5_0SP_grid_3_ROTATED,LN5_0SP_grid_3_ROTATED_2021,55,134,3,0,0,0.729166667,192,3
2021,Bedfordshire,watergate,LU7_9LN,stable,1,ww,LU7_9LN_grid_1,LU7_9LN_grid_1_2021,1,63,42,40,6,1.914473684,152,5
2021,Bedfordshire,hermitage,MK16_0HR,moulsoe.cross,3,ww,MK16_0HR_grid_3,MK16_0HR_grid_3_2021,4,113,14,1,0,1.090909091,132,4
2021,Buckingham,chetwode.manor,MK18_4BB,hill.ground,3,ww,MK18_4BB_grid_3,MK18_4BB_grid_3_2021,0,18,50,35,0,2.165048544,103,3
2021,Bedfordshire,boxhedge,MK43_0AT,pounds.lane,3,ww,MK43_0AT_grid_3,MK43_0AT_grid_3_2021,2,97,9,0,0,1.064814815,108,3
2021,Bedfordshire,lodge,MK44_1EJ,rootys,3,ww,MK44_1EJ_grid_3,MK44_1EJ_grid_3_2021,27,85,0,0,0,0.758928571,112,2
2021,Bedfordshire,north.end,MK44_1QT,mowing.ground,1,ww,MK44_1QT_grid_1,MK44_1QT_grid_1_2021,12,58,0,0,0,0.828571429,70,2
2021,Bedfordshire,north.end,MK44_1QT,gilberts,2,ww,MK44_1QT_grid_2,MK44_1QT_grid_2_2021,129,162,0,0,0,0.556701031,291,2
2021,Bedfordshire,north.end,MK44_1QT,NorthEnd.Farm,3,ww,MK44_1QT_grid_3,MK44_1QT_grid_3_2021,58,113,0,0,0,0.660818713,171,2
2021,Bedfordshire,elliott.farms,MK44_2EE,bottom.rosses,2,ww,MK44_2EE_grid_2,MK44_2EE_grid_2_2021,0,144,43,8,1,1.316326531,196,4
2021,Bedfordshire,elliott.farms,MK44_2EE,top.rosses.by.house,3,ww,MK44_2EE_grid_3,MK44_2EE_grid_3_2021,0,143,41,19,0,1.389162562,203,3
2021,Nottinghamshire,hollygate,NG12_2JW,long.7.acre,1,ww,NG12_2JW_grid_1,NG12_2JW_grid_1_2021,0,12,42,18,3,2.16,75,4
2021,Nottinghamshire,hollygate,NG12_2JW,orchard.field,2,ww,NG12_2JW_grid_2,NG12_2JW_grid_2_2021,157,51,2,0,0,0.261904762,210,3
2021,Nottinghamshire,hollygate,NG12_2JW,20.acre,3,wb,NG12_2JW_grid_3,NG12_2JW_grid_3_2021,65,61,0,0,0,0.484126984,126,2
2021,Nottinghamshire,hollygate,NG12_2JW,tree.field,4,ww,NG12_2JW_grid_4,NG12_2JW_grid_4_2021,0,44,11,14,18,2.068965517,87,4
2021,Lincolnshire,barn,NG32_3HX,allotment,1,ww,NG32_3HX_grid_1,NG32_3HX_grid_1_2021,0,2,24,45,0,2.605633803,71,3
2021,Northamptonshire,white.house,NN29_7JT,threadgold,1,ww,NN29_7JT_grid_1,NN29_7JT_grid_1_2021,0,125,56,0,0,1.309392265,181,2
2021,Northamptonshire,bfc.agronomy,NN6_8NN,mawland.smiths,1,ww,NN6_8NN_grid_1,NN6_8NN_grid_1_2021,171,48,0,0,0,0.219178082,219,2
2021,Northamptonshire,bfc.agronomy,NN6_8NN,fifty.acre,2,ww,NN6_8NN_grid_2,NN6_8NN_grid_2_2021,182,56,0,0,0,0.235294118,238,2
2021,Northamptonshire,bfc.agronomy,NN6_8NN,ram.close,3,ww,NN6_8NN_grid_3,NN6_8NN_grid_3_2021,255,22,0,0,0,0.079422383,277,2
2021,Norfolk,friars,NR15_2QL,ollands,2,wb,NR15_2QL_grid_2,NR15_2QL_grid_2_2021,42,106,0,0,0,0.716216216,148,2
2021,Norfolk,friars,NR15_2QL,goose,3,ww,NR15_2QL_grid_3,NR15_2QL_grid_3_2021,3,81,15,3,0,1.176470588,102,4
2021,Norfolk,villa,NR16_1SN,glebe.30,1,wb,NR16_1SN_grid_1,NR16_1SN_grid_1_2021,220,0,0,0,0,0,220,1
2021,Warwickshire,bourton,OX17_1AS,angels.piece,1,wb,OX17_1AS_grid_1,OX17_1AS_grid_1_2021,0,62,42,7,1,1.526785714,112,4
2021,Northamptonshire,clattercote,OX17_1QB,clattercote.meadow,2,ww,OX17_1QB_grid_2,OX17_1QB_grid_2_2021,0,51,35,3,0,1.460674157,89,3
2021,Northamptonshire,clattercote,OX17_1QB,stokes,3,ww,OX17_1QB_grid_3,OX17_1QB_grid_3_2021,0,52,43,43,27,2.272727273,165,4
2021,Oxfordshire,perdiswell,OX20_1QJ,south.bank,4,ww,OX20_1QJ_grid_4,OX20_1QJ_grid_4_2021,11,240,3,0,0,0.968503937,254,3
2021,Oxfordshire,model.farm,OX49_5DX,stokewell.ground,1,ww,OX49_5DX_grid_1,OX49_5DX_grid_1_2021,6,58,35,8,0,1.420560748,107,4
2021,Oxfordshire,model.farm,OX49_5DX,sids.and.the.linings,2,ww,OX49_5DX_grid_2,OX49_5DX_grid_2_2021,0,227,45,0,0,1.165441176,272,2
2021,Lincolnshire,churchview,PE10_0RZ,cumfrey,2,ww,PE10_0RZ_grid_2,PE10_0RZ_grid_2_2021,7,194,3,0,0,0.980392157,204,3
2021,Lincolnshire,churchview,PE10_0RZ,turners,3,ww,PE10_0RZ_grid_3,PE10_0RZ_grid_3_2021,0,10,39,75,25,2.771812081,149,4
2021,Lincolnshire,lighthouse,PE12_9YT,corridor,1,ww,PE12_9YT_grid_1,PE12_9YT_grid_1_2021,0,259,1,0,0,1.003846154,260,2
2021,Lincolnshire,lighthouse,PE12_9YT,lighthouse,3,ww,PE12_9YT_grid_3,PE12_9YT_grid_3_2021,1,165,47,9,0,1.288288288,222,4
2021,Cambridgeshire,worlick,PE26_2XF,opposite.cottage,1,ww,PE26_2XF_grid_1,PE26_2XF_grid_1_2021,9,208,0,0,0,0.958525346,217,2
2021,Cambridgeshire,worlick,PE26_2XF,bridge.ground,2,wb,PE26_2XF_grid_2,PE26_2XF_grid_2_2021,9,37,0,0,0,0.804347826,46,2
2021,Cambridgeshire,wennington.lodge,PE28_2LP,bridge,1,ww,PE28_2LP_grid_1,PE28_2LP_grid_1_2021,7,182,0,0,0,0.962962963,189,2
2021,Cambridgeshire,wennington.lodge,PE28_2LP,behind.the.cotts,2,ww,PE28_2LP_grid_2,PE28_2LP_grid_2_2021,1,152,43,1,0,1.223350254,197,4
2021,Cambridgeshire,barnfield,PE28_3LY,barnfield,4,ww,PE28_3LY_grid_4,PE28_3LY_grid_4_2021,0,2,5,10,22,3.333333333,39,4
2021,Cambridgeshire,manor.williams,PE28_5RR,top.of.lambs.lane.east,3,ww,PE28_5RR_grid_3,PE28_5RR_grid_3_2021,10,46,0,0,0,0.821428571,56,2
2021,Cambridgeshire,burnt.house,PE7_2HP,mecks.centre,2,ww,PE7_2HP_grid_2,PE7_2HP_grid_2_2021,13,122,0,0,0,0.903703704,135,2
2021,Bedfordshire,fullers.hill,SG19_3BP,middle.diff.align,2,ww,SG19_3BP_grid_2,SG19_3BP_grid_2_2021,0,0,26,94,60,3.188888889,180,3
2021,Bedfordshire,fullers.hill,SG19_3BP,dick.and.dolls,3,ww,SG19_3BP_grid_3,SG19_3BP_grid_3_2021,40,50,19,32,75,2.240740741,216,5
2021,East Riding of Yorkshire,manor.house,YO25_8DX,16.acre,1,ww,YO25_8DX_grid_1,YO25_8DX_grid_1_2021,6,166,3,0,0,0.982857143,175,3
2021,East Riding of Yorkshire,manor.house,YO25_8DX,44.acre.the.bottoms,2,ww,YO25_8DX_grid_2,YO25_8DX_grid_2_2021,1,119,49,34,1,1.583333333,204,5
2021,North Yorkshire,overton,YO30_1AA,church,3,ww,YO30_1AA_grid_3,YO30_1AA_grid_3_2021,84,1,0,0,0,0.011764706,85,2
2021,North Yorkshire,hall.bank,YO30_1AN,eds,1,ww,YO30_1AN_grid_1,YO30_1AN_grid_1_2021,181,55,1,0,0,0.240506329,237,3
2021,North Yorkshire,hall.bank,YO30_1AN,new.parks,2,ww,YO30_1AN_grid_2,YO30_1AN_grid_2_2021,180,9,0,0,0,0.047619048,189,2
2021,North Yorkshire,hallmoor,YO32_2RQ,hall.moor.8,2,ww,YO32_2RQ_grid_2,YO32_2RQ_grid_2_2021,37,11,0,0,0,0.229166667,48,2
2021,North Yorkshire,raskelf,YO61_3LG,24.acre,1,ww,YO61_3LG_grid_1,YO61_3LG_grid_1_2021,3,103,66,14,1,1.502673797,187,5
2021,North Yorkshire,raskelf,YO61_3LG,45.acre.nr.duffields,2,wb,YO61_3LG_grid_2,YO61_3LG_grid_2_2021,0,112,53,14,1,1.466666667,180,4
2021,North Yorkshire,birch,YO62_5YD,newton.grange.23,1,wb,YO62_5YD_grid_1,YO62_5YD_grid_1_2021,56,108,1,0,0,0.666666667,165,3
2021,North Yorkshire,birch,YO62_5YD,newton.grange.bottom,2,wb,YO62_5YD_grid_2,YO62_5YD_grid_2_2021,74,94,2,2,1,0.624277457,173,5
